ÉäÉìÉNID,ãNì_ÉmÅ[ÉhID,èIì_ÉmÅ[ÉhID,åoòHÇÃéÌóﬁ,ãüópäJénéûä‘,ãüópèIóπéûä‘,ãüópäJénì˙,ãüópèIóπì˙,ãüópêßå¿ójì˙,ï˚å¸ê´,í çsêßå¿,óLå¯ïùàı,óLå¯ïùàıà‹ìx,óLå¯ïùàıåoìx,ècífå˘îz1,ècífå˘îz1à‹ìx,ècífå˘îz1åoìx,ècífå˘îz2,â°ífå˘îz,â°ífå˘îzà‹ìx,â°ífå˘îzåoìx,òHñ èÛãµ,íiç∑,íiç∑à‹ìx,íiç∑åoìx,ç≈è¨äKíiíiêî,ç≈ëÂäKíiíiêî,éËÇ∑ÇË,âÆç™ÇÃóLñ≥,äWÇÃÇ»Ç¢çaÅAêÖòHÇÃóLñ≥,ÉoÉXí‚ÇÃóLñ≥,ÉoÉXí‚ÇÃà‹ìx,ÉoÉXí‚ÇÃåoìx,éãäoè·äQé“óUì±ópÉuÉçÉbÉN,ï‚èïé{ê›ÇÃê›íuèÛãµ,ï‚èïé{ê›ÇÃà‹ìx,ï‚èïé{ê›ÇÃåoìx,ÉGÉåÉxÅ[É^Å[éÌï ,ÉGÉåÉxÅ[É^Å[ÇÃà‹ìx,ÉGÉåÉxÅ[É^Å[ÇÃåoìx,êMçÜÇÃóLñ≥,êMçÜÇÃà‹ìx,êMçÜÇÃåoìx,êMçÜéÌï ,ì˙åí ó ,éÂÇ»óòópé“,í ÇËñºèÃÇ‹ÇΩÇÕåç∑ì_ñºèÃ,ÉGÉXÉRÅ[ÉgÉ]Å[Éì,ÉäÉìÉNâÑí∑
00001B000000000309A8DDA599DA18C2,00001B000000000309A8DDA599DA18C4,00001B000000000309A8DDA599D998C1,12,7åé30ì˙,20-30,,,,0,0,3,35.10.10.7127,136.54.3.6311,0,35.10.10.7127,136.54.3.6311,2,0,35.10.10.7127,136.54.3.6311,0,0,,,15,0,1,1,1,0,,,0,0,,,0,,,0,,,,0,0,ïöå©ínâ∫äX,0,5.3
00001B000000000309A8DCA599C418C2,00001B000000000309A8DCA599C418C3,00001B000000000309A8DC2599C41883,12,7åé30ì˙,20-30,,,,0,0,3,35.10.10.5063,136.53.59.2565,0,35.10.10.5063,136.53.59.2565,2,0,35.10.10.5063,136.53.59.2565,0,0,,,13,0,1,1,1,0,,,0,0,,,0,,,0,,,,0,0,ïöå©ínâ∫äX,0,4.6
00001B000000000309A8DCA599C418C1,00001B000000000309A8DCA599C418C4,00001B000000000309A8DCA599C418C3,8,7åé30ì˙,20-30,,,,0,0,3,35.10.10.5711,136.53.59.2494,1,35.10.10.5711,136.53.59.2494,0,1,35.10.10.5711,136.53.59.2494,0,0,,,0,0,0,1,1,0,,,0,0,,,0,,,0,,,,0,0,ïöå©ínâ∫äX,0,1.3
00001B000000000309A8DDA599C418C2,00001B000000000309A8DDA599C418C3,00001B000000000309A8DCA599C418C4,12,7åé30ì˙,20-30,,,,0,0,3,35.10.10.684,136.53.59.2372,0,35.10.10.684,136.53.59.2372,2,0,35.10.10.684,136.53.59.2372,0,0,,,16,0,1,1,0,0,,,0,0,,,0,,,0,,,,0,0,ïöå©ínâ∫äX,0,5.6
00001B000000000309A8DDA599C418C1,00001B000000000309A8DDA599C47FC2,00001B000000000309A8DDA599C418C3,8,7åé30ì˙,20-30,,,,0,0,3,35.10.10.7424,136.53.59.2308,1,35.10.10.7424,136.53.59.2308,1,1,35.10.10.7424,136.53.59.2308,0,2,35.10.10.756,136.53.59.2294,0,0,0,1,0,0,,,0,0,,,0,,,0,,,,0,0,ïöå©ínâ∫äX,0,0.9
00001B000000000309A8DC2599C41881,00001B000000000309A8DC2599C41883,00001B000000000309A8DC2599C41884,8,7åé30ì˙,20-30,,,,0,0,3,35.10.10.4366,136.53.59.264,1,35.10.10.4366,136.53.59.264,0,1,35.10.10.4366,136.53.59.264,0,0,,,0,0,0,1,0,0,,,0,0,,,0,,,0,,,,0,0,ïöå©ínâ∫äX,0,1.3
00001B000000000309A8DCA599C198C2,00001B000000000309A8DCA599C198C3,00001B000000000309A8DD2599C118C2,12,7åé30ì˙,20-30,,,,0,0,3,35.10.10.6218,136.53.58.6956,0,35.10.10.6218,136.53.58.6956,2,0,35.10.10.6218,136.53.58.6956,0,0,,,16,0,1,1,0,0,,,0,0,,,0,,,0,,,,0,0,ïöå©ínâ∫äX,0,5.6
00001B000000000309A8DCA599C198C1,00001B000000000309A8DCA599C198C4,00001B000000000309A8DCA599C198C3,8,7åé30ì˙,20-30,,,,0,0,3,35.10.10.5337,136.53.58.7038,1,35.10.10.5337,136.53.58.7038,0,1,35.10.10.5337,136.53.58.7038,0,0,,,0,0,0,1,1,0,,,0,0,,,0,,,0,,,,0,0,ïöå©ínâ∫äX,0,1.3
00001B000000000309A8DC2599C198C1,00001B000000000309A8DC2599C19881,00001B000000000309A8DCA599C198C4,12,7åé30ì˙,20-30,,,,0,0,3,35.10.10.484,136.53.58.7084,0,35.10.10.484,136.53.58.7084,2,0,35.10.10.484,136.53.58.7084,0,0,,,13,0,1,1,1,0,,,0,0,,,0,,,0,,,,0,0,ïöå©ínâ∫äX,0,4.6
00001B000000000309A8DBA599C19881,00001B000000000309A8DBA599C19882,00001B000000000309A8DC2599C19881,8,7åé30ì˙,20-30,,,,0,0,3,35.10.10.3963,136.53.58.7165,1,35.10.10.3963,136.53.58.7165,0,1,35.10.10.3963,136.53.58.7165,0,0,,,0,0,0,1,0,0,,,0,0,,,0,,,0,,,,0,0,ïöå©ínâ∫äX,0,1.2
00001B000000000309A8DA2599C19881,00001B000000000309A8DA2599C19883,00001B000000000309A8DBA599C19882,8,7åé30ì˙,20-30,,,,0,0,3,35.10.10.2251,136.53.58.7324,2,35.10.10.2251,136.53.58.7324,0,1,35.10.10.2251,136.53.58.7324,0,0,,,0,0,0,1,1,0,,,0,0,,,0,,,0,,,,0,0,ïöå©ínâ∫äX,0,9.5
00001B000000000309A8DAA599B018C2,00001B000000000309A8DAA599B018C3,00001B000000000309A8DB2599B098C2,12,7åé30ì˙,20-30,,,,0,0,2,35.10.10.1994,136.53.55.321,0,35.10.10.1994,136.53.55.321,2,0,35.10.10.1994,136.53.55.321,0,0,,,20,0,1,1,0,0,,,0,0,,,0,,,0,,,,0,0,ïöå©ínâ∫äX,0,6.4
00001B000000000309A8DAA599B018C1,00001B000000000309A8DAA599B018C4,00001B000000000309A8DAA599B018C3,8,7åé30ì˙,20-30,,,,0,0,2,35.10.10.1933,136.53.55.2313,1,35.10.10.1933,136.53.55.2313,0,1,35.10.10.1933,136.53.55.2313,0,0,,,0,0,1,1,1,0,,,0,0,,,0,,,0,,,,0,0,ïöå©ínâ∫äX,0,1.7
00001B000000000309A8DAA599AF98C1,00001B000000000309A8DAA599AF9881,00001B000000000309A8DAA599B018C4,12,7åé30ì˙,20-30,,,,0,0,2,35.10.10.1889,136.53.55.166,0,35.10.10.1889,136.53.55.166,2,0,35.10.10.1889,136.53.55.166,0,0,,,12,0,1,1,1,0,,,0,0,,,0,,,0,,,,0,0,ïöå©ínâ∫äX,0,3.8
00001B000000000309A8DA2599AF1881,00001B000000000309A8DA2599AF1882,00001B000000000309A8DAA599AF9881,8,7åé30ì˙,20-30,,,,0,0,2,35.10.10.1831,136.53.55.0808,1,35.10.10.1831,136.53.55.0808,0,1,35.10.10.1831,136.53.55.0808,0,0,,,0,0,0,1,1,0,,,0,0,,,0,,,0,,,,0,0,ïöå©ínâ∫äX,0,3.5
00001B000000000309A8D92599AF1881,00001B000000000309A8D92599AF1883,00001B000000000309A8DA2599AF1882,8,7åé30ì˙,20-30,,,,0,0,2,35.10.9.9381,136.53.55.0837,2,35.10.9.9381,136.53.55.0837,0,1,35.10.9.9381,136.53.55.0837,0,0,,,0,0,0,1,0,0,,,0,0,,,0,,,0,,,,0,0,ïöå©ínâ∫äX,0,5.5
00001B000000000309A8D92599AD1881,00001B000000000309A8D92599AD1883,00001B000000000309A8DAA599AD1882,8,7åé30ì˙,20-30,,,,0,0,3,35.10.9.8685,136.53.54.6739,2,35.10.9.8685,136.53.54.6739,0,1,35.10.9.8685,136.53.54.6739,0,0,,,0,0,0,1,0,0,,,0,0,,,0,,,0,,,,0,0,ïöå©ínâ∫äX,0,9.5
00001B000000000309A8DAA599AD1881,00001B000000000309A8DAA599AD1882,00001B000000000309A8DAA599AC98C3,8,7åé30ì˙,20-30,,,,0,0,3,35.10.10.1655,136.53.54.5956,1,35.10.10.1655,136.53.54.5956,0,1,35.10.10.1655,136.53.54.5956,0,0,,,0,0,0,1,1,0,,,0,0,,,0,,,0,,,,0,0,ïöå©ínâ∫äX,0,1
00001B000000000309A8DAA599AC98C2,00001B000000000309A8DAA599AC98C3,00001B000000000309A8DAA599AC98C4,12,7åé30ì˙,20-30,,,,0,0,3,35.10.10.1622,136.53.54.5442,0,35.10.10.1622,136.53.54.5442,2,0,35.10.10.1622,136.53.54.5442,0,0,,,12,0,1,1,0,0,,,0,0,,,0,,,0,,,,0,0,ïöå©ínâ∫äX,0,3.8
00001B000000000309A8DAA599AC98C1,00001B000000000309A8DAA599AC98C4,00001B000000000309A8DAA599AC18C2,8,7åé30ì˙,20-30,,,,0,0,2,35.10.10.1455,136.53.54.4673,1,35.10.10.1455,136.53.54.4673,0,1,35.10.10.1455,136.53.54.4673,0,0,,,0,0,0,1,1,0,,,0,0,,,0,,,0,,,,0,0,ïöå©ínâ∫äX,0,2.9
00001B000000000309A8DAA599AC18C1,00001B000000000309A8DAA599AC18C2,00001B000000000309A8DAA599AB18C3,12,7åé30ì˙,20-30,,,,0,0,2,35.10.10.1234,136.53.54.3311,0,35.10.10.1234,136.53.54.3311,2,0,35.10.10.1234,136.53.54.3311,0,0,,,17,0,1,1,0,0,,,0,0,,,0,,,0,,,,0,0,ïöå©ínâ∫äX,0,5.4
00001B000000000309A8D92599AD1882,00001B000000000309A8D92599AD1883,00001B000000000309A8D92599AF1883,8,7åé30ì˙,20-30,,,,0,0,3,35.10.9.8193,136.53.54.791,1,35.10.9.8193,136.53.54.791,0,2,35.10.9.8193,136.53.54.791,0,0,,,0,0,0,1,0,0,,,0,0,,,0,,,0,,,,0,0,ïöå©ínâ∫äX,0,10.5
00001B000000000309A8D8A599AA1881,00001B000000000309A8D8A599AA1882,00001B000000000309A8D92599AD1883,8,7åé30ì˙,20-30,,,,0,0,3,35.10.9.791,136.53.54.3716,2,35.10.9.791,136.53.54.3716,0,1,35.10.9.791,136.53.54.3716,0,0,,,0,0,0,1,0,0,,,0,0,,,0,,,0,,,,0,0,ïöå©ínâ∫äX,0,15
00001B000000000309A8D92599AF1882,00001B000000000309A8D92599AF1883,00001B000000000309A8DA2599C19883,8,7åé30ì˙,20-30,,,,0,0,3,35.10.10.0015,136.53.57.4921,1,35.10.10.0015,136.53.57.4921,0,2,35.10.10.0015,136.53.57.4921,0,0,,,0,0,0,1,0,0,,,0,0,,,0,,,0,,,,0,0,ïöå©ínâ∫äX,0,95
00001B000000000309A8DA2599C19882,00001B000000000309A8DA2599C19883,00001B000000000309A8DAA599C41882,8,7åé30ì˙,20-30,,,,0,0,3,35.10.10.104,136.53.59.0119,1,35.10.10.104,136.53.59.0119,0,2,35.10.10.104,136.53.59.0119,0,0,,,0,0,0,1,0,0,,,0,0,,,0,,,0,,,,0,0,ïöå©ínâ∫äX,0,12
00001B000000000309A90825991598C1,00001B000000000309A90825991598C2,00001B000000000309A908A5991618C3,12,06-00,23-30,,,,0,0,2,35.10.19.2931,136.53.24.3818,0,35.10.19.2931,136.53.24.3818,2,0,35.10.19.2931,136.53.24.3818,0,0,,,11,0,3,1,1,0,,,0,0,,,0,,,0,,,,0,0,çëç€ÉZÉìÉ^Å[âw,0,3.4
00001B000000000309AA4F259D1B9881,00001B000000000309AA4F259D1B9883,00001B000000000309AA4E259D1C18C2,1,05-35,00-16,,,,0,0,0,35.11.24.4415,136.56.50.388,2,35.11.24.4415,136.56.50.388,0,1,35.11.24.4415,136.56.50.388,0,0,,,0,0,0,1,0,0,,,1,0,,,3,35.11.24.4335,136.56.50.4263,0,,,,0,0,ÉiÉSÉÑÉhÅ[ÉÄÉfÉbÉL,0,7.6
00001B000000000309AA4F259D1B9882,00001B000000000309AA4F259D1B9883,00001B000000000309AA50259D169881,1,05-35,00-16,,,,0,0,3,35.11.24.8005,136.56.49.4235,2,35.11.24.667,136.56.50.0879,0,2,35.11.24.667,136.56.50.0879,0,0,,,0,0,0,1,0,0,,,1,0,,,0,,,0,,,,0,0,ÉiÉSÉÑÉhÅ[ÉÄÉfÉbÉL,0,26.7
00001B000000000309AA4EA59D1D1881,00001B000000000309AA4EA59D1D18C2,00001B000000000309AA4F259D1B9883,1,05-35,00-16,,,,0,0,3,35.11.24.5253,136.56.50.6005,1,35.11.24.5253,136.56.50.6005,0,1,35.11.24.5253,136.56.50.6005,0,0,,,0,0,0,1,0,0,,,1,0,,,0,,,0,,,,0,0,ÉiÉSÉÑÉhÅ[ÉÄÉfÉbÉL,0,8.2
00001B000000000309AA01A59CFE19C1,00001B000000000309AA01A59CFE19C2,00001B000000000309AA01259CFE19C2,12,,,,,,0,0,3,35.11.9.1104,136.56.44.4385,0,35.11.9.1104,136.56.44.4385,2,0,35.11.9.1104,136.56.44.4385,0,0,,,13,0,3,1,0,0,,,0,0,,,0,,,0,,,,0,0,ÉiÉSÉÑÉhÅ[ÉÄÉfÉbÉL,0,4
00001B000000000309AA01259CFE19C1,00001B000000000309AA01259CFE19C2,00001B000000000309AA00A59CFE19C2,8,,,,,,0,0,3,35.11.9.0213,136.56.44.4104,1,35.11.9.0213,136.56.44.4104,0,1,35.11.9.0213,136.56.44.4104,0,0,,,0,0,3,1,0,0,,,1,0,,,0,,,0,,,,0,0,ÉiÉSÉÑÉhÅ[ÉÄÉfÉbÉL,0,1.5
00001B000000000309AA00A59CFE19C1,00001B000000000309AA00A59CFE19C2,00001B000000000309AA00259CFD99C3,12,,,,,,0,0,3,35.11.8.9318,136.56.44.3821,0,35.11.8.9318,136.56.44.3821,2,0,35.11.8.9318,136.56.44.3821,0,0,,,14,0,3,1,0,0,,,0,0,,,0,,,0,,,,0,0,ÉiÉSÉÑÉhÅ[ÉÄÉfÉbÉL,0,4.3
00001B000000000309AA00259CFD99C1,00001B000000000309AA00259CFD99C3,00001B000000000309AA00259CFD99C4,8,,,,,,0,0,3,35.11.8.8373,136.56.44.3524,1,35.11.8.8373,136.56.44.3524,0,1,35.11.8.8373,136.56.44.3524,0,0,,,0,0,3,1,0,0,,,1,0,,,0,,,0,,,,0,0,ÉiÉSÉÑÉhÅ[ÉÄÉfÉbÉL,0,1.5
00001B000000000309AA00259CFD99C2,00001B000000000309AA00259CFD99C4,00001B000000000309A9FF259CFD99C2,12,,,,,,0,0,3,35.11.8.7521,136.56.44.3255,0,35.11.8.7521,136.56.44.3255,2,0,35.11.8.7521,136.56.44.3255,0,0,,,14,0,3,1,0,0,,,0,0,,,0,,,0,,,,0,0,ÉiÉSÉÑÉhÅ[ÉÄÉfÉbÉL,0,4.3
00001B000000000309A9FF259CFD99C1,00001B000000000309A9FF259CFD99C2,00001B000000000309A9FF259CFD19C1,8,,,,,,0,0,3,35.11.8.6679,136.56.44.2989,1,35.11.8.6679,136.56.44.2989,0,1,35.11.8.6679,136.56.44.2989,0,0,,,0,0,3,1,0,0,,,1,0,,,0,,,0,,,,0,0,ÉiÉSÉÑÉhÅ[ÉÄÉfÉbÉL,0,0.8
00001B000000000309AA05A59CFC19C1,00001B000000000309AA05A59CFC19C2,00001B000000000309AA06A59CFC99C3,12,,,,,,0,0,3,35.11.10.0631,136.56.44.1145,0,35.11.10.0631,136.56.44.1145,2,0,35.11.10.0631,136.56.44.1145,0,0,,,14,0,3,1,0,0,,,0,0,,,0,,,0,,,,0,0,ÉiÉSÉÑÉhÅ[ÉÄÉfÉbÉL,0,4.3
00001B000000000309AA06A59CFC99C1,00001B000000000309AA06A59CFC99C3,00001B000000000309AA06A59CFC99C4,8,,,,,,0,0,3,35.11.10.151,136.56.44.1401,1,35.11.10.151,136.56.44.1401,0,1,35.11.10.151,136.56.44.1401,0,0,,,0,0,3,1,0,0,,,1,0,,,0,,,0,,,,0,0,ÉiÉSÉÑÉhÅ[ÉÄÉfÉbÉL,0,1.5
00001B000000000309AA06A59CFC99C2,00001B000000000309AA06A59CFC99C4,00001B000000000309AA07A59CFC99C3,12,,,,,,0,0,3,35.11.10.2442,136.56.44.1674,0,35.11.10.2442,136.56.44.1674,2,0,35.11.10.2442,136.56.44.1674,0,0,,,14,0,3,1,0,0,,,0,0,,,0,,,0,,,,0,0,ÉiÉSÉÑÉhÅ[ÉÄÉfÉbÉL,0,4.3
00001B000000000309AA07A59CFC99C1,00001B000000000309AA07A59CFC99C3,00001B000000000309AA07A59CFC99C4,8,,,,,,0,0,3,35.11.10.3336,136.56.44.1935,1,35.11.10.3336,136.56.44.1935,0,1,35.11.10.3336,136.56.44.1935,0,0,,,0,0,3,1,0,0,,,1,0,,,0,,,0,,,,0,0,ÉiÉSÉÑÉhÅ[ÉÄÉfÉbÉL,0,1.5
00001B000000000309AA07A59CFC99C2,00001B000000000309AA07A59CFC99C4,00001B000000000309AA08259CFD19C2,12,,,,,,0,0,3,35.11.10.4212,136.56.44.2191,0,35.11.10.4212,136.56.44.2191,2,0,35.11.10.4212,136.56.44.2191,0,0,,,14,0,3,1,0,0,,,0,0,,,0,,,0,,,,0,0,ÉiÉSÉÑÉhÅ[ÉÄÉfÉbÉL,0,4.3
00001B000000000309AA08259CFD19C1,00001B000000000309AA08259CFD19C2,00001B000000000309AA08A59CFD7FC2,8,,,,,,0,0,3,35.11.10.5026,136.56.44.2429,1,35.11.10.5026,136.56.44.2429,0,1,35.11.10.5026,136.56.44.2429,0,0,,,0,0,3,1,0,0,,,1,0,,,0,,,0,,,,0,0,ÉiÉSÉÑÉhÅ[ÉÄÉfÉbÉL,0,0.8
00001B000000000309AA11A59CC519C1,00001B000000000309AA11A59CC519C2,00001B000000000309AA12259CC599C3,12,,,,,,0,0,2,35.11.12.3724,136.56.33.1033,0,35.11.12.3724,136.56.33.1033,2,0,35.11.12.3724,136.56.33.1033,0,0,,,14,0,3,1,0,0,,,0,0,,,0,,,0,,,,30281,0,ÉiÉSÉÑÉhÅ[ÉÄÉfÉbÉL,0,4.3
00001B000000000309AA12259CC599C1,00001B000000000309AA12259CC599C3,00001B000000000309AA12259CC599C4,8,,,,,,0,0,3,35.11.12.4632,136.56.33.131,1,35.11.12.4632,136.56.33.131,0,1,35.11.12.4632,136.56.33.131,0,0,,,0,0,3,1,0,0,,,1,0,,,0,,,0,,,,30281,0,ÉiÉSÉÑÉhÅ[ÉÄÉfÉbÉL,0,1.5
00001B000000000309AA12259CC599C2,00001B000000000309AA12259CC599C4,00001B000000000309AA13259CC599C3,12,,,,,,0,0,3,35.11.12.5627,136.56.33.1613,0,35.11.12.5627,136.56.33.1613,2,0,35.11.12.5627,136.56.33.1613,0,0,,,15,0,3,1,0,0,,,0,0,,,0,,,0,,,,30281,0,ÉiÉSÉÑÉhÅ[ÉÄÉfÉbÉL,0,4.7
00001B000000000309AA13259CC599C1,00001B000000000309AA13259CC599C3,00001B000000000309AA13259CC599C4,8,,,,,,0,0,3,35.11.12.6561,136.56.33.1897,1,35.11.12.6561,136.56.33.1897,0,1,35.11.12.6561,136.56.33.1897,0,0,,,0,0,3,1,0,0,,,1,0,,,0,,,0,,,,30281,0,ÉiÉSÉÑÉhÅ[ÉÄÉfÉbÉL,0,1.5
00001B000000000309AA13259CC599C2,00001B000000000309AA13259CC599C4,00001B000000000309AA14259CC619C2,12,,,,,,0,0,3,35.11.12.7441,136.56.33.2165,0,35.11.12.7441,136.56.33.2165,2,0,35.11.12.7441,136.56.33.2165,0,0,,,15,0,3,1,0,0,,,0,0,,,0,,,0,,,,30281,0,ÉiÉSÉÑÉhÅ[ÉÄÉfÉbÉL,0,4.7
00001B000000000309AA14259CC619C1,00001B000000000309AA14259CC619C2,00001B000000000309AA14259CC619C3,8,,,,,,0,0,3,35.11.12.8151,136.56.33.2381,1,35.11.12.8151,136.56.33.2381,0,1,35.11.12.8151,136.56.33.2381,0,0,,,0,0,0,1,0,0,,,1,0,,,0,,,0,,,,30281,0,ÉiÉSÉÑÉhÅ[ÉÄÉfÉbÉL,0,0.7
00001B000000000309AA0F259CBF19C1,00001B000000000309AA0F259CBF19C2,00001B000000000309AA0EA59CBF19C2,12,,,,,,0,0,2,35.11.11.8148,136.56.31.8728,0,35.11.11.8148,136.56.31.8728,2,0,35.11.11.8148,136.56.31.8728,0,0,,,15,0,3,1,0,0,,,0,0,,,0,,,0,,,,30281,0,ÉiÉSÉÑÉhÅ[ÉÄÉfÉbÉL,0,4.5
00001B000000000309AA15259CC119C1,00001B000000000309AA15259CC17FC2,00001B000000000309AA15259CC119C3,8,,,,,,0,0,2,35.11.13.0667,136.56.32.2497,1,35.11.13.0667,136.56.32.2497,0,1,35.11.13.0667,136.56.32.2497,0,0,,,0,0,3,1,0,0,,,1,0,,,0,,,0,,,,30281,0,ÉiÉSÉÑÉhÅ[ÉÄÉfÉbÉL,0,0.8
00001B000000000309AA4B259D191881,00001B000000000309AA4B259D1918C2,00001B000000000309AA4AA59D199981,8,05-35,00-16,,,,0,0,0,35.11.23.8428,136.56.49.8697,1,35.11.23.8428,136.56.49.8697,0,1,35.11.23.8428,136.56.49.8697,0,0,,,0,0,0,1,0,0,,,1,0,,,3,35.11.23.7586,136.56.49.9967,0,,,,0,0,ÉiÉSÉÑÉhÅ[ÉÄëOñÓìcâw,0,3.8
00001B000000000309AA4E259D1998C1,00001B000000000309AA4E259D1998C3,00001B000000000309AA4DA59D1998C3,8,05-35,00-16,,,,0,0,1,35.11.24.4007,136.56.49.9672,1,35.11.24.4007,136.56.49.9672,0,1,35.11.24.4007,136.56.49.9672,0,0,,,0,0,0,1,1,0,,,0,0,,,0,,,0,,,,0,0,ÉiÉSÉÑÉhÅ[ÉÄëOñÓìcâw,0,3
00001B000000000309AA4DA59D1998C1,00001B000000000309AA4DA59D1998C3,00001B000000000309AA4C259D187FC1,11,05-35,00-16,,,,0,0,1,35.11.24.2075,136.56.49.7969,0,35.11.24.2075,136.56.49.7969,0,0,35.11.24.2075,136.56.49.7969,0,0,,,0,0,0,1,1,0,,,0,0,,,0,,,0,,,,0,0,ÉiÉSÉÑÉhÅ[ÉÄëOñÓìcâw,0,13
00001B000000000309AA4E259D1918C1,00001B000000000309AA4E259D1918C2,00001B000000000309AA4E259D1998C3,8,05-35,00-16,,,,0,0,3,35.11.24.437,136.56.49.9449,1,35.11.24.437,136.56.49.9449,0,1,35.11.24.437,136.56.49.9449,0,0,,,0,0,2,1,1,0,,,1,0,,,0,,,0,,,,0,0,ÉiÉSÉÑÉhÅ[ÉÄëOñÓìcâw,0,2.8
00001B000000000309AA56A59CFA1881,00001B000000000309AA56A59CFA1884,00001B000000000309AA4BA59D161882,8,05-35,00-16,,,,0,0,3,35.11.24.1118,136.56.49.0586,4,35.11.24.4934,136.56.48.6839,0,1,35.11.24.4934,136.56.48.6839,0,0,,,0,0,0,1,1,0,,,0,0,,,0,,,0,,,,0,0,ÉiÉSÉÑÉhÅ[ÉÄëOñÓìcâw,0,166
00001B000000000309AA56A59CFA1882,00001B000000000309AA56A59CFA1884,00001B000000000309AA57259CFA9881,8,05-35,00-16,,,,0,0,1,35.11.26.2319,136.56.43.6826,1,35.11.26.2319,136.56.43.6826,0,1,35.11.26.2319,136.56.43.6826,0,0,,,0,0,0,1,0,0,,,1,0,,,0,,,0,,,,0,0,ÉiÉSÉÑÉhÅ[ÉÄëOñÓìcâw,0,2.6
00001B000000000309AA56A59CFA1883,00001B000000000309AA56A59CFA1884,00001B000000000309AA57259CF99881,8,05-35,00-16,,,,0,0,1,35.11.26.2535,136.56.43.577,1,35.11.26.2535,136.56.43.577,0,1,35.11.26.2535,136.56.43.577,0,0,,,0,0,0,1,0,0,,,1,0,,,0,,,0,,,,0,0,ÉiÉSÉÑÉhÅ[ÉÄëOñÓìcâw,0,2.6
00001B000000000309AA57A59CF71881,00001B000000000309AA57A59CF71882,00001B000000000309AA56A59CFA1884,8,05-35,00-16,,,,0,0,3,35.11.26.2366,136.56.43.4116,1,35.11.26.2366,136.56.43.4116,0,1,35.11.26.2366,136.56.43.4116,0,0,,,0,0,0,1,1,0,,,1,0,,,0,,,0,,,,0,0,ÉiÉSÉÑÉhÅ[ÉÄëOñÓìcâw,0,17
00001B000000000309AA5CA59CEF18C1,00001B000000000309AA5CA59CEF18C4,00001B000000000309AA5CA59CEF98C2,8,05-35,00-16,,,,0,0,3,35.11.27.342,136.56.41.5074,1,35.11.27.342,136.56.41.5074,0,1,35.11.27.342,136.56.41.5074,0,0,,,0,0,3,1,1,0,,,1,0,,,0,,,0,,,,0,0,ÉiÉSÉÑÉhÅ[ÉÄëOñÓìcâw,0,1.4
00001B000000000309AA5CA59CEE18C1,00001B000000000309AA5CA59CEE18C2,00001B000000000309AA5CA59CEF18C4,12,05-35,00-16,,,,0,0,3,35.11.27.3675,136.56.41.3838,0,35.11.27.3675,136.56.41.3838,2,0,35.11.27.3675,136.56.41.3838,0,0,,,12,0,3,1,1,0,,,0,0,,,0,,,0,,,,0,0,ÉiÉSÉÑÉhÅ[ÉÄëOñÓìcâw,0,3.7
00001B000000000309AA5D259CED98C1,00001B000000000309AA5D259CED98C3,00001B000000000309AA5CA59CEE18C2,8,05-35,00-16,,,,0,0,3,35.11.27.3994,136.56.41.2296,1,35.11.27.3994,136.56.41.2296,0,1,35.11.27.3994,136.56.41.2296,0,0,,,0,0,3,1,1,0,,,1,0,,,0,,,0,,,,0,0,ÉiÉSÉÑÉhÅ[ÉÄëOñÓìcâw,0,3
00001B000000000309AA5D259CEF98C1,00001B000000000309AA5D259CEF98C2,00001B000000000309AA5D259CEF18C2,8,05-35,00-16,,,,0,0,3,35.11.27.4193,136.56.41.4959,1,35.11.27.4193,136.56.41.4959,0,1,35.11.27.4193,136.56.41.4959,0,0,,,0,0,3,1,1,0,,,1,0,,,0,,,0,,,,0,0,ÉiÉSÉÑÉhÅ[ÉÄëOñÓìcâw,0,1.5
00001B000000000309AA5CA59CF018C1,00001B000000000309AA5CA59CF018C2,00001B000000000309AA5D259CEF98C2,12,05-35,00-16,,,,0,0,3,35.11.27.3975,136.56.41.6059,0,35.11.27.3975,136.56.41.6059,2,0,35.11.27.3975,136.56.41.6059,0,0,,,13,0,3,1,1,0,,,0,0,,,0,,,0,,,,0,0,ÉiÉSÉÑÉhÅ[ÉÄëOñÓìcâw,0,4
00001B000000000309AA5D259CEF18C1,00001B000000000309AA5D259CEF18C2,00001B000000000309AA5D259CEE98C2,12,05-35,00-16,,,,0,0,3,35.11.27.4406,136.56.41.3884,0,35.11.27.4406,136.56.41.3884,2,0,35.11.27.4406,136.56.41.3884,0,0,,,13,0,3,1,1,0,,,0,0,,,0,,,0,,,,0,0,ÉiÉSÉÑÉhÅ[ÉÄëOñÓìcâw,0,4
00001B000000000309AA5CA59CF098C1,00001B000000000309AA5CA59CF098C3,00001B000000000309AA5CA59CF018C2,8,05-35,00-16,,,,0,0,3,35.11.27.3704,136.56.41.7428,1,35.11.27.3704,136.56.41.7428,0,1,35.11.27.3704,136.56.41.7428,0,0,,,0,0,3,1,1,0,,,1,0,,,0,,,0,,,,0,0,ÉiÉSÉÑÉhÅ[ÉÄëOñÓìcâw,0,2.5
